song_id,track_id,title,artist_name,genre,song_hotttnesss,duration,filename,midi_filename,release,release_7digitalid,track_7digitalid,title_and_artist,loudness,tempo,time_signature,key,mode,artist_mbid,idx_artist_terms,idx_similar_artists,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_playmeid,avg_timbre1,avg_timbre2,avg_timbre3,avg_timbre4,avg_timbre5,avg_timbre6,avg_timbre7,avg_timbre8,avg_timbre9,avg_timbre10,avg_timbre11,avg_timbre12,var_timbre1,var_timbre2,var_timbre3,var_timbre4,var_timbre5,var_timbre6,var_timbre7,var_timbre8,var_timbre9,var_timbre10,var_timbre11,var_timbre12
SOELPTJ12A58A7BB26,TRNBFGK128F4215CFD,Carnival of the Animals: VII. Aquarium,Barry Wordsworth_ London Symphony Orchestra (LSO)_ Camille Saint-Saëns,classical,0.0,122.67057,TRNBFGK128F4215CFD,3589980ef0e0e9fa0872db646feb257c.mid,Saint-Saëns: Carnival of the Animals_ Bizet: Jeux d'enfants & Ravel: Mother Goose,226424,2477869,Barry Wordsworth_ London Symphony Orchestra (LSO)_ Camille Saint-Saëns-Carnival of the Animals: VII. Aquarium,-32.873,108.767,1,9,0,38712b4c-0fd4-4c65-8c7a-45676fecc973,0,0,2308,0.6294637769212618,0.4596475328198706,ARB4A7P1187FB57487,35.83073,Tennessee,-85.97874,5008,22.1046923077,-77.6371481481,67.3556980057,3.39691737892,61.8724131054,-25.9711595442,-4.80091737892,9.37191737892,-42.1351282051,-9.56690883191,3.19421367521,-2.17554700855,16.7813930278,2799.90092336,1442.16071585,552.36664905,1444.30242175,177.029689895,925.816870748,221.61302917,922.833422488,135.779977211,80.1209505783,785.659067541
SOMFOCH12A8C1343FB,TRLEUKS128F4268026,Rondo Capriccioso_ Op. 14,Murray Perahia,classical,0.0,394.16118,TRLEUKS128F4268026,5d4843ca10da3c8029272587d1b0e921.mid,Perahia Plays Mendelssohn,283703,3178586,Murray Perahia-Rondo Capriccioso_ Op. 14,-24.0,110.663,1,4,0,71131221-cda2-4d28-8348-4574412d9c9f,0,0,60725,0.55217179619208,0.450356419126089,AR0IHC91187B9B1347,40.71455,"New York, NY",-74.00712,13886,24.9817722132,-130.179461228,20.322819063,-2.70961308562,47.3275169628,-20.1510961228,-6.62238529887,6.04350242326,-19.7497714055,0.778768174475,2.81621405493,3.03230775444,70.1719077074,1491.27353229,3094.68022164,1312.92295161,2216.56753124,509.5297541,877.780363263,318.46056308,677.907601919,142.96205337,114.861705847,522.060627081
SODLXYS12A81C218EB,TRLYYVH128F42347D6,Fantasiestücke for clarinet and piano Op. 73: I.   Zart und mit Ausdruck,Martha Argerich/Sergei Nakariakov,classical,0.0,187.0624,TRLYYVH128F42347D6,553341cf680fcff6b99463d3bb601362.mid,Martha Argerich and Friends: Live from the Lugano Festival 2006,131134,1357356,Martha Argerich/Sergei Nakariakov-Fantasiestücke for clarinet and piano Op. 73: I.   Zart und mit Ausdruck,-24.978,69.011,1,5,1,3bb8b89e-5700-4d7a-aa0b-d48f8706831d,0,0,155891,0.5964186291251707,0.424955564885348,AREVPHS1187FB3B6EB,,,,29972,27.6869712526,-198.879843943,38.9729117043,-8.68330184805,57.2944250513,-32.1723552361,12.9599835729,10.4249014374,-27.2249527721,-9.48207802875,-0.134667351129,-14.0848295688,36.4834027466,1361.72693519,3787.31623615,1048.75592018,1363.58331706,280.95398556,578.722815983,224.88363813,353.869612234,98.3421085442,97.1409322795,280.692861267
SOHQBPW12A6D4FA8DA,TRHOWTI128EF34909E,Vissi d'arte,Jean-Yves Thibaudet,classical,0.0,204.93016,TRHOWTI128EF34909E,fc5e2e6374899e9690afa6472dbe1cf5.mid,Aria: Opera Without Words,71316,747446,Jean-Yves Thibaudet-Vissi d'arte,-26.518,43.154,4,8,1,519e9293-89ad-4413-af85-f00d4816bd46,0,0,162810,0.5302879138795185,0.3775790802188004,AR6U6C51187B9B6F68,,,,-1,23.7161325967,-170.711063536,-25.1330635359,-21.7374889503,67.6985220994,-27.6633867403,-15.7202430939,11.9386243094,-19.0963756906,1.02808839779,2.44672375691,-2.79094198895,58.9823679382,2902.64091323,2824.90165463,1581.50686269,2399.03863897,610.827777143,922.068210134,456.91552961,598.753266295,239.760486202,107.149013399,402.907596021
SOGIZQZ12A8C1377D6,TRCJABC128F4264388,Minuet (String Quintet In E Major_ Op 13 No 5),Academy/Marriner,classical,0.0,235.62404,TRCJABC128F4264388,f1a7aeb9ef47e094039ff04a0693ff31.mid,The Best Of The Academy,152395,1592780,Academy/Marriner-Minuet (String Quintet In E Major_ Op 13 No 5),-28.117,85.573,1,9,1,f0ac992d-edd9-4672-ac23-ba0ca93f6539,0,0,166292,0.4962684128679683,0.3479830882145386,ARXZAV31187FB3CE61,,,,4681,23.0034766355,-52.0924610592,34.4170420561,-12.8106401869,46.0772274143,-5.30800623053,-14.8286308411,3.22522897196,-6.95678193146,0.942992211838,-7.89441744548,1.62411838006,36.7751326981,1823.67069649,1329.1530722,1438.63863197,496.387413007,391.201562729,417.025397837,283.305963332,431.738589641,169.366622126,208.29874229,202.628524195
SOPSYYL12A8C13DD7D,TRRRNPV128F42AAA55,Requiem in D Minor K626 - Sequence: Recordare,Scottish Chamber Orchestra/Sir Charles Mackerras,classical,0.0,288.86159,TRRRNPV128F42AAA55,b9dc31daae7e35deffae077a705e01e7.mid,Wolfgang Amadeus Mozart Requiem and Adagio & Fugue,306949,3457444,Scottish Chamber Orchestra/Sir Charles Mackerras-Requiem in D Minor K626 - Sequence: Recordare,-28.402,89.625,7,5,1,068632ae-2db3-4817-be30-f035fdc2478b,0,0,159291,0.3997021151009883,0.3261459273117182,ARLKYO81187B9AB46B,56.65286,Scotland,-3.99667,62771,25.1295260546,-39.7970583127,94.4055099256,3.42263027295,8.00522704715,-13.4120620347,-38.3821352357,-2.69789205955,-9.27595781638,-0.812098014888,-2.61152233251,-19.4554404467,27.5892158746,1370.82362999,2996.42164466,1216.97196156,1383.88245679,202.25190309,788.832512797,212.688495076,1252.90394895,184.292926235,183.841651319,441.473543569
SOENWSU12A8C13420F,TRTTYEE128F4259A68,Sonatine: Animé,Martha Argerich,classical,0.0,200.77669,TRTTYEE128F4259A68,b26c910909b1c64a25315a62aa980376.mid,Live in the Concertgebouw,148400,1546004,Martha Argerich-Sonatine: Animé,-21.408,105.982,3,9,1,3bb8b89e-5700-4d7a-aa0b-d48f8706831d,0,0,155891,0.5964186291251707,0.424955564885348,AREVPHS1187FB3B6EB,,,,29972,29.7167818499,-121.177532286,81.5812582897,23.3335986038,53.7793926702,-19.5727155323,-13.4030244328,1.35193193717,-22.5687399651,-7.32569633508,6.72719720768,-11.4975794066,53.7817331828,6472.02180485,4325.85488816,1871.14429404,2005.49901067,506.910064727,827.808118607,338.031132493,605.970720346,148.746440421,123.503309687,484.479778652
SOUQCMP12A8C132BEE,TRQSYRF128F426E88E,Die Forelle,Evgeny Kissin,classical,0.0,168.09751,TRQSYRF128F426E88E,1db842193f75044ff73de7d1c5759be7.mid,Schumann: Piano Concerto,285703,3207381,Evgeny Kissin-Die Forelle,-23.772,82.848,3,1,1,5761282a-0965-4ff6-9796-7b9ba0ed70e2,0,0,2050,0.4937943725598287,0.4530276015359629,ARRU7ZK1187B9982E0,40.71455,"NYC/London, New York",-74.00712,14218,27.6209096045,-149.840700565,45.0330131827,2.93248775895,41.4718983051,-19.509519774,-6.54813559322,4.92044632768,-28.6012768362,-8.45061581921,5.49538794727,-1.50409416196,42.3547810201,1678.83922733,2415.40142173,1076.05995483,1370.58331478,351.782233376,747.537918031,374.39100572,710.346253564,147.296446753,104.151903454,347.442652398
SOJHORL12A8C13540D,TRTNFVA128F4268486,Impromptus_ D. 899 (Op. 90)/Impromptu No. 2 in E-flat Major. Allegro,Murray Perahia,classical,0.0,281.49506,TRTNFVA128F4268486,cb31e3ddbe654cdbc4ed3e095ec2a62d.mid,Schubert: Impromptus_ D. 899 (Op. 90) & D. 935 (Op. 142),284018,3180239,Murray Perahia-Impromptus_ D. 899 (Op. 90)/Impromptu No. 2 in E-flat Major. Allegro,-23.66,99.501,3,6,1,71131221-cda2-4d28-8348-4574412d9c9f,0,0,60725,0.55217179619208,0.450356419126089,AR0IHC91187B9B1347,40.71455,"New York, NY",-74.00712,13886,27.3808292683,-147.494546341,50.5926804878,5.40526341463,46.5116609756,-23.2829756098,-5.12129878049,5.1057195122,-20.5337146341,-3.68823658537,6.90104634146,-2.91078414634,58.1155278367,1480.73589169,2762.16084015,1189.93027596,2950.27131898,562.002596409,1071.16033467,266.420458626,815.753879016,159.803395044,107.682868883,478.506559628
SOUNQVS12A8C13D521,TRYYEKK128F9307754,Because The Night,Patti Smith,classic pop and rock,1.0,183.30077,TRYYEKK128F9307754,1406177dbb0ebb3ad58801889a6c5b49.mid,LOVE,400970,4456240,Patti Smith-Because The Night,-6.506,122.602,4,11,0,d135874d-9cae-4fef-97e3-36acbd9f5a26,0,0,2003,0.7370012768920197,0.504964405986607,ARXPDRB1187B9AD0B1,41.88415,"Chicago, IL",-87.63241,1238,46.0621470054,45.023814882,47.8550998185,5.71899637024,-14.6878330309,-5.84690562613,5.3408784029,5.39009981851,1.81876043557,5.87849001815,-3.37086206897,1.48335934664,95.0923973523,1844.98523283,1102.2890256,1060.0728725,1192.98321822,567.960783243,515.698440361,259.525016591,248.895566647,235.557092747,182.726866162,252.222013544
SODJWHY12A8C142CCE,TRVCUSW128F92F20C6,Hey_ Soul Sister,Train,classic pop and rock,0.969519536582828,216.76363,TRVCUSW128F92F20C6,6b16a2b1720d11263069a9a189785dfb.mid,Save Me_ San Francisco,610235,6786966,Train-Hey_ Soul Sister,-4.839,194.01,7,1,0,bfd5aec5-62a2-4560-a316-7c46c17babda,0,0,52119,0.8388859512407624,0.7836774079536428,ARICCZI1187B9AEBB3,37.77916,"San Francisco, CA",-122.42005,1621,49.7977254438,21.0440532544,20.698339645,2.9232035503,6.94611597633,-6.21944733728,-10.4793550296,-2.22441183432,-14.8958923077,-7.8589183432,6.84350177515,8.56405680473,27.4618864359,1075.62892703,1677.88264644,1294.78992915,907.733453033,911.799893147,756.162945585,433.315622273,414.411588042,277.698152795,333.816703848,426.312725765
SOXLRDB12A81C21739,TRPPOJC128F42269FF,Bubbly,Colbie Caillat,classic pop and rock,0.9623351151779872,215.77098,TRXUBFV128F42410C4,323f15c0f8b1ae9d16e1d9bb2d183f11.mid,Bubbly,137938,1431905,Colbie Caillat-Bubbly,-14.535,120.752,4,9,1,efc8a006-d0c6-4a9b-8cb1-91ca770fa2b9,0,0,87898,0.8471978022203227,0.6331401960227829,ARQ2I6K1187FB59949,,,,9418,32.0935071542,-60.6808823529,-23.1234069952,-18.2894753577,31.6313036566,5.8397027027,-12.2334372019,5.19415103339,-4.29551033386,2.66489030207,-6.84843402226,6.99814626391,63.8738970417,5646.91995167,4472.47721757,5051.71318262,1103.02409865,1798.98410594,1091.42798769,1407.07719984,509.222242644,971.856686412,886.777486545,424.873002103
SOWUZVU12A6D4F914D,TRSBBOA128F145B794,No Rain,Blind Melon,classic pop and rock,0.9562789868386524,217.15546,TRSBBOA128F145B794,ddd35d27f816cda23693bcd718035724.mid,Blind Melon,24068,252450,Blind Melon-No Rain,-9.724,73.7,4,9,1,38c5cdab-5d6d-43d1-85b0-dac41bde186e,0,0,13083,0.77210069443179,0.4860071764147292,ARPDMG81187FB5B858,,,,219,43.5542298222,-27.9484705882,28.464493844,-0.373595075239,-12.6525608755,-1.90180164159,-11.5456648427,-6.47346101231,-5.79299316005,-8.59136388509,0.809310533516,-2.34985909713,44.6144920183,2154.25552085,1459.70975004,1348.19346553,777.200139767,647.288302731,521.215017079,477.015837649,319.615685295,292.663103082,209.58644611,360.32222718
SOWUVGC12A8C1412E1,TRJCGAF128F92F1EDB,Never Let You Go,Third Eye Blind,classic pop and rock,0.9502595860143352,237.24363,TRJCGAF128F92F1EDB,5641148806de2b146f4da8688d206956.mid,Blue,610567,6786471,Third Eye Blind-Never Let You Go,-4.859,113.758,4,4,1,92a42e82-b36f-4308-82c1-68bad2e03c89,0,0,4193,0.7912724685220913,0.5155758525575026,AR2FO2M1187B9B9C81,,,,1592,48.9178288076,35.1946304604,8.21600708383,10.7013754427,-10.2029031877,0.410741440378,-13.1711593861,-8.35923494687,4.12375914994,0.880158205431,4.94510861865,9.75186540732,33.5719527369,1020.75724845,1456.24099039,2128.8583866,1045.81870096,1270.67201217,639.944579638,488.517254418,278.432853165,313.427165274,400.447199507,136.34848823
SOOLVCN12A58A79A73,TRXXJTC128E078B306,Make It With You (LP Version),Bread,classic pop and rock,0.9437825439234808,196.46649,TRXXJTC128E078B306,c2635fa3282bfc86fe157be595016278.mid,Best Of Bread,12584,129666,Bread-Make It With You (LP Version),-13.77,83.908,1,4,1,e3bcf587-a354-4723-a2d3-1c679d6571ea,0,0,4072,0.6464539086139657,0.4073660190716647,AR78JQQ1187FB387DB,34.05349,"Los Angeles, CA",-118.24532,-1,38.704822186,-72.6666460033,-5.74901141925,-0.82233278956,-19.0072414356,-4.9544045677,-2.54288417618,-4.97717618271,-3.44872920065,-4.213137031,2.13346818923,3.83616476346,42.0848865377,1743.97394206,1313.33723276,1745.61603678,615.358532075,936.40129306,467.542718801,471.689218938,291.752303861,277.195452454,255.800288618,200.305433802
SOGMXZK12A67AE0E47,TRGVIBV128F423971F,High,Lighthouse Family,classic pop and rock,0.9244947360484692,273.78893,TRHQXYW128F14628C6,91e52470ff4d0a2de8cbb3cf794f53ea.mid,The Very Best Of,26319,284207,Lighthouse Family-High,-6.698,101.589,4,10,1,3ebe18d1-dfb6-41eb-8447-4a7693f79d9a,0,0,10584,0.6632296875667867,0.4021670475170316,AR37XMN1187B9AC408,54.97791,"Newcastle, England",-1.61237,-1,46.6837255521,-21.7445835962,-0.0215930599369,-3.04347634069,-11.5690252366,-14.7270977918,-8.71252365931,-0.179164037855,9.21271188223,1.10200315457,3.73515247108,5.01680546793,20.7608249436,1295.34268395,1359.5561798,1506.45835368,450.660171175,599.228108744,480.520434464,300.539773218,199.491795564,194.099734764,233.327259296,185.902938283
SOXGJVQ12A58A789A3,TRNHOTA128E078B309,Baby I'm-A Want You (LP Version),Bread,classic pop and rock,0.903785769794244,150.77832,TRNHOTA128E078B309,8605b6507c60841bcee269242498fab4.mid,Best Of Bread,12584,129669,Bread-Baby I'm-A Want You (LP Version),-12.605,144.804,4,8,1,e3bcf587-a354-4723-a2d3-1c679d6571ea,0,0,4072,0.6464539086139657,0.4073660190716647,AR78JQQ1187FB387DB,34.05349,"Los Angeles, CA",-118.24532,-1,39.1832973523,-35.1595885947,-14.1928044807,-10.3321955193,12.3746354379,-5.70001221996,-11.0842708758,-5.57371283096,-2.85908961303,-5.40712830957,0.78583299389,1.27123014257,66.6094805104,1978.09943676,1775.8045496,1478.83238063,719.106885258,941.330592032,500.956837843,426.949615508,316.53510299,281.243757627,237.886897569,348.715837786
SOAYATB12A6701FD50,TREVCGZ128E079232A,Breakfast At Tiffany's,Deep Blue Something,classic pop and rock,0.9028461141138724,257.2273,TREVCGZ128E079232A,26287737b61427b8821cd7c4c3beea66.mid,Home,15535,163047,Deep Blue Something-Breakfast At Tiffany's,-6.002,110.36,4,2,1,ae3f6a8a-c465-4707-8667-8ce0172bc417,0,0,10983,0.6558886686737124,0.4097293787891668,AR97V5X1187FB4AE98,,,,-1,47.5559475248,18.3269693069,-6.04367524752,-15.1018693069,-6.84336633663,-12.1463574257,-10.1830920792,-4.86678811881,-4.73394950495,-3.96563960396,-1.95444455446,-8.68854752475,32.9372880141,1346.45639455,1139.14831323,555.587025076,570.118667238,437.56686419,400.425853002,336.833720555,250.673625276,231.153938211,138.563226473,340.997258695
SOYJWCE12A58A7959B,TRRUBZB128E078B30B,If,Bread,classic pop and rock,0.8891093241214522,156.44689,TRRUBZB128E078B30B,1a2d93e76bf6f906e2ff27bada43d14b.mid,Best Of Bread,12584,129671,Bread-If,-16.05,96.887,4,9,1,e3bcf587-a354-4723-a2d3-1c679d6571ea,0,0,4072,0.6464539086139657,0.4073660190716647,AR78JQQ1187FB387DB,34.05349,"Los Angeles, CA",-118.24532,-1,37.181680798,-113.241518703,-2.48469326683,-22.3298254364,6.21060598504,-15.1455062344,-9.57717955112,-6.17751122195,-0.176132169576,-7.66695012469,0.595017456359,2.54736907731,34.6281857235,3668.13551327,1953.58969594,1105.6252508,1084.71566319,492.266755691,590.414503309,480.956641342,612.448462688,423.212093254,186.847533503,392.899334402
SODJSMT12A6701E30A,TRTJDAN128E0784904,If I Can't Have You,Yvonne Elliman,classic pop and rock,0.8883233073339013,176.09098,TRTJDAN128E0784904,17b8b864d880d7f5492e3c79740b925c.mid,Girls Triple Set,2364,24267,Yvonne Elliman-If I Can't Have You,-6.524,108.416,4,4,1,62b9eb3e-c470-462d-8d63-9b6cbac13d62,0,0,1516,0.5891225203324388,0.3984144690943706,ARF1NQ91187FB3BAB9,21.30473,"Honolulu, HI",-157.85762,-1,49.4705776614,46.9128167539,39.7503874346,-1.00318673647,2.41310994764,-22.1915514834,14.5892670157,9.25252530541,12.7875549738,16.5734746946,-0.282958115183,3.60569982548,22.3179980869,842.309733577,1307.5325384,523.279543328,630.516835438,480.8135589,602.64087356,263.391208668,170.945311825,192.837778975,144.206040215,330.369860228
SOMPJKN12A8AE47FE8,TRHWMGZ128F4243A8C,The Beat Goes On (Single Version),Sonny & Cher,classic pop and rock,0.8806149560028991,208.16934,TRHWMGZ128F4243A8C,79e0f4b092cba2ec0cd436136ad24e85.mid,The Greatest Hits,139090,1444166,Sonny & Cher-The Beat Goes On (Single Version),-8.753,126.408,1,10,1,3d6e4b6d-2700-458c-9722-9021965a8164,0,0,11447,0.5994725039226887,0.3997289494129691,ARMTQM21187B9AC26E,,,,-1,43.7089544741,67.6803281005,13.7445682889,-3.93908948195,-9.40678492936,5.14465620094,-1.85682417582,-3.74283202512,-3.49982260597,-3.06453846154,-5.50453689168,10.4551318681,37.6317735317,787.915794858,2342.6177112,1606.38737667,654.787060655,847.846250304,638.535881778,445.751097521,231.501103283,301.173092066,272.070043115,312.774878184
SOVDNHN12A6D4F83FD,TRIQTYZ128F422B896,Flashdance... What A Feeling,Irene Cara,classic pop and rock,0.880095624887615,226.82077,TRIQTYZ128F422B896,05c0678c1e2851a836888763fa917ed5.mid,Dance #1's,126706,1307504,Irene Cara-Flashdance... What A Feeling,-10.462,129.091,4,8,1,26358fa2-80c2-47b0-a08b-33817caca7e8,0,0,11268,0.6360830047741166,0.4427094314084538,ARRWMRT1187B9AE65A,,"South Bronx, New York, NY",,752,42.8409106383,49.3049989362,27.2138510638,9.40149574468,7.42266170213,-12.3462138298,9.48493510638,-5.61093723404,0.894895744681,-1.1104893617,3.55135106383,0.947565957447,33.8354729537,1220.88269965,1411.36838733,792.421616352,517.795299873,651.435303481,599.620579988,250.027875559,239.333569189,155.182016695,203.359218347,276.653776022
SOQHOZP12A58A7CEB1,TRNAAMK128F92F2ABE,Duke Of Earl,Gene Chandler,classic pop and rock,0.8793707905796119,153.33832,TRNAAMK128F92F2ABE,20fc274913223e7999a7f2ea3bef258d.mid,Duke Of Earl / Groovy Situation,656585,7273374,Gene Chandler-Duke Of Earl,-13.862,101.55,4,5,1,89ac1a98-98f0-473c-96ef-e6f7cb0944ae,0,0,1561,0.5700167028852964,0.3937626989865599,ARYBUAO1187FB3F4EB,41.88415,"Chicago, IL",-87.63241,19681,39.9524257206,-0.95999113082,-2.24807982262,-18.612902439,7.03519733925,-4.99360532151,-0.193942350333,-1.67010643016,9.09674501109,5.77272062084,-9.84218625277,8.233654102,32.556458648,939.356038918,2220.82713517,1343.3306726,1160.60409783,824.129548771,831.574181145,236.571151292,552.343975747,273.616816716,215.067451628,329.595292568
SOMFJRC12A8C136295,TRPGRPJ128F4281E88,Calling All Angels,Train,classic pop and rock,0.8763195941526107,317.54404,TRPGRPJ128F4281E88,83aed7a6bfcbad70fe8b6d6ac219b59a.mid,Alive At Last,292303,3287817,Train-Calling All Angels,-5.431,165.961,4,3,1,bfd5aec5-62a2-4560-a316-7c46c17babda,0,0,52119,0.8388859512407624,0.7836774079536428,ARICCZI1187B9AEBB3,37.77916,"San Francisco, CA",-122.42005,1621,48.3421244395,-15.8857343049,71.3212017937,14.7773452915,7.37420627803,-17.3331165919,-2.64678139013,-6.21954820628,1.28915246637,-5.10358632287,5.26876345291,5.03887219731,28.2665510036,1393.25903807,3687.11950746,756.094525874,1101.08704396,441.054443022,437.696526893,274.219860963,252.172621616,208.677944153,167.906434636,469.780718103
SOKHHZJ12A8AE47AE0,TRLPOSL128F4269516,Holding Back The Years,Simply Red,classic pop and rock,0.8743629391805744,268.93016,TRLPOSL128F4269516,a81e38576f6e1945ebb8b198ecc1a316.mid,Picture Book,208046,2256257,Simply Red-Holding Back The Years,-9.693,86.115,4,9,0,a9100753-f539-43cf-bcc9-579566fb512e,0,0,4081,0.7315905924570357,0.4985636112679809,AR198711187B9AD09F,,İngiltere,,1447,41.6468333333,-14.0717295082,-19.4524057377,2.8406284153,-7.89817622951,1.55663797814,-3.06322814208,-15.489579235,14.1772800546,-1.07426639344,1.35136612022,10.6936775956,56.2986664449,4020.62785386,2852.46514895,1656.86399359,1156.92031914,1611.37978284,762.345166244,788.170710208,690.277833289,505.978260045,384.666220505,262.005474448
SOGNKQI12A6D4F65BB,TRYSBXI128EF35A277,Black Velvet  (LP Version),Alannah Myles,classic pop and rock,0.8736795043756987,289.56689,TRYSBXI128EF35A277,cc9a1976638f6f0976b9a77ba76baca5.mid,Songs You Know - Volume 5,79594,840369,Alannah Myles-Black Velvet  (LP Version),-9.554,91.118,4,8,1,14156fcd-ba0f-45be-88c0-e10fb6acf4b2,0,0,9662,0.6234458415143678,0.4417285470939746,ARL92EA1187B9A1944,43.64856,"Toronto, Ontario, Canada",-79.38533,-1,40.8265596529,29.3645943601,-39.0996572668,3.6925021692,0.970084598698,-2.35032754881,-10.7220010846,-9.16909110629,2.91332646421,0.710572668113,0.871696312364,7.81257483731,76.2222279167,2488.4150193,4787.7091853,2884.76807626,978.880966314,1662.43326941,1091.33859085,638.739938354,376.388970146,432.924625232,412.83474748,430.466433407
SOGZDSD12A8C1361AC,TRDQRVE128F427BFAF,I Just Wanna Be Your Everything,Andy Gibb,classic pop and rock,0.8696889388512102,225.09669,TRDQRVE128F427BFAF,7a66903f1b2879ad783a919c3add2bab.mid,Charlie's Angels: Full Throttle (Music From The Motion Picture),290248,3263559,Andy Gibb-I Just Wanna Be Your Everything,-4.974,96.921,4,11,0,f1d174fc-6bd9-41fe-b4c8-972ab578fb5c,0,0,230787,0.564226989555594,0.4085072637985245,AROUSVG1187FB360E8,53.4796,"Manchester, England",-2.24881,-1,48.6644020737,16.5664976959,10.4911797235,3.5084124424,13.4211820276,-12.2509493088,2.95385138249,-0.552332949309,3.4687718894,2.80523271889,0.197193548387,1.8226797235,37.3237165952,1996.53325597,1514.20377704,1152.89768464,593.185052981,1052.2220974,477.95600206,524.809857517,273.668215943,269.408784672,273.135060269,272.463754568
SOPCGTV12A58A7AFD5,TRXVVQU128F9307EA2,Everything I Own,Bread,classic pop and rock,0.8684579691600327,186.46159,TRXVVQU128F9307EA2,a6ce147d003f154129bbd0bf35d39bec.mid,Everything I Own / I Don't Love You [Digital 45],619239,6877125,Bread-Everything I Own,-13.241,161.386,4,9,1,e3bcf587-a354-4723-a2d3-1c679d6571ea,0,0,4072,0.6464539086139657,0.4073660190716647,AR78JQQ1187FB387DB,34.05349,"Los Angeles, CA",-118.24532,-1,38.3705757576,6.11039928699,0.653950089127,-7.02243315508,11.5684438503,-6.08565953654,-19.4692245989,-9.31787165775,-3.23463458111,-2.33680926916,1.40708734403,-2.11310338681,55.0367616525,2908.61300744,1405.37594207,1197.90304893,650.14486455,840.198236973,547.122209336,549.793816686,341.2960063,292.959899384,261.167804351,257.535818784
SOIIEAZ12AB01853F8,TRGETHW128F93321E9,They,Jem,classic pop and rock,0.8684158323375171,195.81342,TRGETHW128F93321E9,2157fcda02d643cda43622f9fbfcfff7.mid,Finally Woken,366769,4083711,Jem-They,-5.114,130.018,4,7,0,d94f79b0-c690-4a60-9a45-a37a11b78051,0,0,9211,0.8297770741900725,0.5390254194164025,ARQEFHV1187FB42762,51.43539,"Penarth, Wales to Los Angeles",-3.18447,2259,46.9113337766,37.8953776596,-25.3610797872,8.23108111702,37.1465319149,-20.9184082447,24.4665545213,-6.11650265957,3.60559042553,6.91897340426,0.651061170213,2.54332446809,21.8857693234,1231.31274296,2777.76619006,2208.40486853,829.011219499,1521.73053367,553.467043032,514.887277846,304.751398098,335.986278098,280.076970182,322.971259161
SOCKYTJ12A8C13EE78,TRCYIAQ128F42B12C0,Lowdown,Boz Scaggs,classic pop and rock,0.8660656199598605,315.6371,TRCYIAQ128F42B12C0,2390581bfe6cfbd46e98fb4af0338148.mid,Hits!,308729,3484243,Boz Scaggs-Lowdown,-5.703,116.656,1,11,0,18a33653-bbaf-4aa7-884c-73f02a7a4515,0,0,4680,0.6126346616162175,0.5205548778986784,AR4U91L1187B9A2401,40.79781,"Canton, OH",-81.37157,9715,46.565519341,-14.4814498567,17.160469914,15.9331425501,7.06055587393,-9.59833381089,-1.67906017192,-0.0864477077364,1.50021060172,-7.5982786533,6.9512743553,3.04803151862,47.982040698,3058.11764475,2740.58264603,1666.45015189,1031.32890602,872.108950486,455.231016188,496.295386019,283.497618444,333.927892844,262.905510347,296.832017983
SORGZKX12A6310E2F5,TRNCOSA128F4233DD7,Boogie Shoes,KC & The Sunshine Band,classic pop and rock,0.8639229470373234,132.15302,TRNCOSA128F4233DD7,73ef4fb7ae4bdbaeaff516077ccf2aea.mid,KC & The Sunshine Band... And More,130879,1354503,KC & The Sunshine Band-Boogie Shoes,-10.919,119.608,4,6,0,76a5a114-ed6a-4eb6-8a81-ad5768d4b41c,0,0,4970,0.6798285595731383,0.4722580006374999,ARQSLGK1187FB47CF3,,,,3016,41.1855248869,37.2227986425,19.9857918552,17.2311538462,13.1600746606,23.2749253394,-10.439561086,15.1208348416,11.1846085973,-3.39880769231,0.34670361991,12.4187239819,19.3276350367,2252.76809885,2396.66976936,3413.70192037,827.728226775,1539.02968721,598.750042979,721.064308803,184.764865863,531.208518173,430.435369896,169.560178847
SOKMCJK12A6D4F6105,TRNWEYN128E0793C6E,Luka,Suzanne Vega,classic pop and rock,0.8593811609741087,231.70567,TRNWEYN128E0793C6E,c4addd31dba5fddfe28a63f0b5ef381f.mid,Tried & True - The Best Of,16051,170014,Suzanne Vega-Luka,-6.171,125.051,4,6,1,cf119120-7df5-47d7-9dec-49f8837a4e40,0,0,249,0.7552791259377387,0.5711902895892857,ARBM5JV1187B9ACD9B,34.01156,"Santa Monica, CA",-118.49229,1541,48.4075653333,35.4128413333,17.3267506667,2.655844,2.50174,-15.148412,-5.76925866667,-9.16287866667,14.4199786667,-0.297208,4.33934666667,4.76405333333,17.1636570057,1146.28412633,1268.29281479,769.393029585,504.141924454,687.595083997,416.95085137,395.367074792,255.801088461,265.843116255,200.945874146,208.082748973
